category,survey_value,year,period,doc_name,zip_path
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Deflactación,2003-23/Deflactacion.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Relaciones Lógicas para el Cuestionario ENAHO.01,2003-23/RelacionesLogicas-Enaho01.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Relaciones Lógicas para el Cuestionario ENAHO.01A,2003-23/RELACIONESLOGICAS-ENAHO01A.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Relaciones Lógicas para el Cuestionario ENAHO.01B,2003-23/RELACIONESLOGICAS-ENAHO01B.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Relaciones Lógicas para el Cuestionario ENAHO.02,2003-23/RELACIONESLOGICAS-ENAHO02.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Relaciones Lógicas para el Cuestionario ENAHO.04,2003-23/RELACIONESLOGICAS-ENAHO04.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Cuestionario ENAHO.01,2003-23/CUESTIONARIO-ENAHO01.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Cuestionario ENAHO.01A,2003-23/CUESTIONARIO-ENAHO01A.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Cuestionario ENAHO.01B,2003-23/CUESTIONARIO-ENAHO01B.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Cuestionario ENAHO.02,2003-23/CUESTIONARIO-ENAHO02.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Cuestionario ENAHO.03,2003-23/CUESTIONARIO-ENAHO03.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Cuestionario ENAHO.04,2003-23/CUESTIONARIO-ENAHO04.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Plan de Trabajo,2003-23/PlanTrabajo.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Manual del Encuestador,2003-23/ManualEncuestador.zip
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,Documento de Pobreza 2003- 2004,2003-23/Informe-Pobreza2003-2004.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Ficha Técnica,2011-60/Ficha_Tecnica_PANEL
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01 2007,2011-60/CUESTIONARIO_ENAHO01_2007.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01 2008,2011-60/CUESTIONARIO_ENAHO01_2008.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01 2009,2011-60/CUESTIONARIO_ENAHO01_2009.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01 2010,2011-60/CUESTIONARIO_ENAHO01_2010.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01 2011,2011-60/CUESTIONARIO_ENAHO01_2011.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01A 2007,2011-60/CUESTIONARIO_ENAHO01A_2007.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01A 2008,2011-60/CUESTIONARIO_ENAHO01A_2008.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01A 2009,2011-60/CUESTIONARIO_ENAHO01A_2009.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01A 2010,2011-60/CUESTIONARIO_ENAHO01A_2010.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Cuestionario ENAHO01A 2011,2011-60/CUESTIONARIO_ENAHO01A_2011.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Deflactacion,2011-60/Deflactacion.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Diccionario Panel 2007-2011,2011-60/Diccionario_PANEL_2007-2011.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Imputaciones ENAHO01,2011-60/Imputaciones-ENAHO01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Imputaciones ENAHO01A,2011-60/Imputaciones-ENAHO01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Imputacion-Ingreso-Productor-Agropec,2011-60/Imputacion_Ingreso_Productor_Agropec.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Imputacion-Ingreso-Trabajador-Indepen,2011-60/Imputacion_Ingreso_Trabajador_Indepen.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Procedimiento-Imputacion-HOT-DECK,2011-60/Procedimiento_Imputacion_HOT_DECK.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Relaciones-Logicas-Enaho01,2011-60/Relaciones_Logicas_Enaho01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Relaciones-Logicas-Enaho01A,2011-60/Relaciones_Logicas_Enaho01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,Sumaria Panel 2007-2011,2011-60/Sumaria_Panel_2007_2011.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01 2011,2015-140/Cuestionario_Enaho01_2011.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01 2012,2015-140/Cuestionario_Enaho01_2012.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01 2013,2015-140/Cuestionario_Enaho01_2013.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01 2014,2015-140/Cuestionario_Enaho01_2014.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01 2015,2015-140/Cuestionario_Enaho01_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01A 2011,2015-140/Cuestionario_Enaho01a_2011.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01A 2012,2015-140/Cuestionario_Enaho01a_2012.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01A 2013,2015-140/Cuestionario_Enaho01a_2013.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01A 2014,2015-140/Cuestionario_Enaho01a_2014.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Cuestionario ENAHO01A 2015,2015-140/Cuestionario_Enaho01a_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Deflactacion,2015-140/Deflactacion.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Diccionario Panel 2011-2015,2015-140/Diccionario_PANEL
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Imputaciones ENAHO01,2015-140/Imputacion_Enaho01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Imputaciones ENAHO01A,2015-140/Imputacion_Enaho01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Procedimiento-Imputacion-HOT-DECK,2015-140/Procedimiento_Imputacion_Hot_Deck.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Relaciones-Logicas-Enaho01,2015-140/Relaciones_Logicas_Enaho01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Relaciones-Logicas-Enaho01A,2015-140/Relaciones_Logicas_Enaho01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,Sumaria Panel 2011-2015,2015-140/Sumaria
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Ficha Técnica,2016-146/Ficha_Tecnica_PANEL_2012-2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01 2012,2016-146/CUESTIONARIO_ENAHO01_2012.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01 2013,2016-146/CUESTIONARIO_ENAHO01_2013.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01 2014,2016-146/CUESTIONARIO_ENAHO01_2014.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01 2015,2016-146/CUESTIONARIO_ENAHO01_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01 2016,2016-146/CUESTIONARIO_ENAHO01_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01A 2012,2016-146/CUESTIONARIO_ENAHO01A_2012.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01A 2013,2016-146/CUESTIONARIO_ENAHO01A_2013.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01A 2014,2016-146/CUESTIONARIO_ENAHO01A_2014.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01A 2015,2016-146/CUESTIONARIO_ENAHO01A_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Cuestionario ENAHO01A 2016,2016-146/CUESTIONARIO_ENAHO01A_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Deflactacion,2016-146/Deflactacion.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Diccionario Panel 2012-2016,2016-146/Diccionario_PANEL_2012_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Imputación Ingreso Productor Agropecuario,2016-146/Imputacion_Ingreso_Productor_Agropec.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Imputación Ingreso Trabajador Independiente,2016-146/Imputacion_Ingreso_Trabajador_Indepen.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Imputaciones ENAHO01,2016-146/Imputaciones-ENAHO01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Imputaciones ENAHO01A,2016-146/Imputaciones-ENAHO01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Procedimiento-Imputacion-HOT-DECK,2016-146/Procedimiento_Imputacion_HOT_DECK.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Relaciones-Logicas-Enaho01,2016-146/Relaciones_Logicas_Enaho01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Relaciones-Logicas-Enaho01A,2016-146/Relaciones_Logicas_Enaho01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,Sumaria Panel 2012-2016,2016-146/Sumaria_PANEL_2012-2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Ficha Técnica,2017-145/Ficha_Tecnica_PANEL
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01 2013,2017-145/CUESTIONARIO_ENAHO01_2013.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01 2014,2017-145/CUESTIONARIO_ENAHO01_2014.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01 2015,2017-145/CUESTIONARIO_ENAHO01_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01 2016,2017-145/CUESTIONARIO_ENAHO01_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01 2017,2017-145/CUESTIONARIO_ENAHO01_2017.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01A 2013,2017-145/CUESTIONARIO_ENAHO01A_2013.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01A 2014,2017-145/CUESTIONARIO_ENAHO01A_2014.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01A 2015,2017-145/CUESTIONARIO_ENAHO01A_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01A 2016,2017-145/CUESTIONARIO_ENAHO01A_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Cuestionario ENAHO01A 2017,2017-145/CUESTIONARIO_ENAHO01A_2017.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Deflactacion,2017-145/Deflactacion.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Diccionario Panel 2013-2017,2017-145/Diccionario_Panel_2013_2017.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Imputación Ingreso Productor Agropecuario,2017-145/Imputacion_Ingreso_Productor_Agropec.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Imputación Ingreso Trabajador Independiente,2017-145/Imputacion_Ingreso_Trabajador_Indepen.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Imputaciones ENAHO01,2017-145/Imputaciones-ENAHO01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Imputaciones ENAHO01A,2017-145/Imputaciones-ENAHO01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Procedimiento-Imputacion-HOT-DECK,2017-145/Procedimiento_Imputacion_HOT_DECK.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Relaciones-Logicas-Enaho01,2017-145/Relaciones_Logicas_Enaho01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Relaciones-Logicas-Enaho01A,2017-145/Relaciones_Logicas_Enaho01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,Sumaria Panel 2013-2017,2017-145/Sumaria_PANEL_2013-2017.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Ficha Técnica,2018-148/Ficha_Tecnica_PANEL
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01 2014,2018-148/CUESTIONARIO_ENAHO01_2014.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01 2015,2018-148/CUESTIONARIO_ENAHO01_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01 2016,2018-148/CUESTIONARIO_ENAHO01_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01 2017,2018-148/CUESTIONARIO_ENAHO01_2017.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01 2018,2018-148/CUESTIONARIO_ENAHO01_2018.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01A 2014,2018-148/CUESTIONARIO_ENAHO01A_2014.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01A 2015,2018-148/CUESTIONARIO_ENAHO01A_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01A 2016,2018-148/CUESTIONARIO_ENAHO01A_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01A 2017,2018-148/CUESTIONARIO_ENAHO01A_2017.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Cuestionario ENAHO01A 2018,2018-148/CUESTIONARIO_ENAHO01A_2018.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Deflactacion,2018-148/Deflactacion.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Diccionario Panel 2014-2018,2018-148/Diccionario_Panel_2014_2018.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Imputación Ingreso Productor Agropecuario,2018-148/Imputacion_Ingreso_Productor_Agropec.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Imputación Ingreso Trabajador Independiente,2018-148/Imputacion_Ingreso_Trabajador_Indepen.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Imputaciones ENAHO01,2018-148/Imputaciones-ENAHO01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Imputaciones ENAHO01A,2018-148/Imputaciones-ENAHO01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Procedimiento-Imputacion-HOT-DECK,2018-148/Procedimiento_Imputacion_HOT_DECK.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Relaciones-Logicas-Enaho01,2018-148/Relaciones_Logicas_Enaho01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Relaciones-Logicas-Enaho01A,2018-148/Relaciones_Logicas_Enaho01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,Sumaria Panel 2014-2018,2018-148/Sumaria_PANEL_2014-2018.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Ficha Técnica,2019-151/01_Ficha_Tecnica.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01 2015,2019-151/02_CUESTIONARIO_ENAHO01_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01 2016,2019-151/03_CUESTIONARIO_ENAHO01_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01 2017,2019-151/04_CUESTIONARIO_ENAHO01_2017.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01 2018,2019-151/05_CUESTIONARIO_ENAHO01_2018.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01 2019,2019-151/06_CUESTIONARIO_ENAHO01_2019.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01A 2015,2019-151/07_CUESTIONARIO_ENAHO01A_2015.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01A 2016,2019-151/08_CUESTIONARIO_ENAHO01A_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01A 2017,2019-151/09_CUESTIONARIO_ENAHO01A_2017.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01A 2018,2019-151/10_CUESTIONARIO_ENAHO01A_2018.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Cuestionario ENAHO01A 2019,2019-151/11_CUESTIONARIO_ENAHO01A_2019.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Deflactacion,2019-151/12_Deflactacion.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Diccionario Panel 2015-2019,2019-151/13_Diccionario_PANEL_2015_2019.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Imputación Ingreso Productor Agropecuario,2019-151/14_Imputacion_Ingreso_Productor_Agropec.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Imputación Ingreso Trabajador Independiente,2019-151/15_Imputacion_Ingreso_Trabajador_Indepen.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Imputaciones ENAHO01,2019-151/16_Imputacion_Enaho01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Imputaciones ENAHO01A,2019-151/17_Imputacion_Enaho01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Procedimiento-Imputacion-HOT-DECK,2019-151/18_Procedimiento_Imputacion_Hot_Deck.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Relaciones-Logicas-Enaho01,2019-151/19_Relaciones_Logicas_Enaho01.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Relaciones-Logicas-Enaho01A,2019-151/20_Relaciones_Logicas_Enaho01A.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,Sumaria Panel 2015-2019,2019-151/21_Sumaria_PANEL_2015_2019.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2020,2016 Anual - 2020 Anual,Ficha Técnica,2020-152/01_Ficha_Tecnica.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2020,2016 Anual - 2020 Anual,Cuestionario ENAHO01 2016,2020-152/02_CUESTIONARIO_ENAHO01_2016.zip
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,2020,2016 Anual - 2020 Anual,Cuestionario ENAHO01 2017,2020-152/03_CUESTIONARIO_ENAHO01_2017.zip
